date,customer_id,store_id,age,gender,age_group,product_name,category,units_sold,unit_price,discount_applied,discounted,sales_amount
2025-04-22,cust_485,store_4,51,F,50s_F,Mixed Nuts,Snacks,3,2.9,0.0,FALSE,8.7
2025-03-04,cust_995,store_5,22,F,20s_F,Smoothie Drink,Beverages,4,2.2,0.05,TRUE,8.36
2025-03-02,cust_94,store_3,52,F,50s_F,Cheddar Cheese,Dairy,4,2.5,0.1,TRUE,9.0
2025-03-24,cust_753,store_4,34,F,30s_F,Frozen Berries,Frozen Foods,3,2.8,0.0,FALSE,8.4
2025-04-14,cust_188,store_2,61,M,60s_M,Cheddar Cheese,Dairy,4,2.5,0.05,TRUE,9.5
2025-04-13,cust_382,store_5,10,F,10s_F,Granola Bar,Snacks,1,1.5,0.05,TRUE,1.42
2025-04-19,cust_237,store_2,59,M,50s_M,Whisky (700ml),Alcohol,1,15.0,0.0,FALSE,15.0
2025-03-08,cust_895,store_5,52,F,50s_F,Mixed Nuts,Snacks,4,2.9,0.0,FALSE,11.6
2025-04-18,cust_863,store_3,30,F,30s_F,Frozen Berries,Frozen Foods,3,2.8,0.0,FALSE,8.4
2025-03-10,cust_462,store_1,42,F,40s_F,Herbal Tea,Beverages,2,2.0,0.0,FALSE,4.0
2025-05-10,cust_527,store_3,17,M,10s_M,Cola (500ml),Beverages,1,1.2,0.15,TRUE,1.02
2025-04-26,cust_176,store_3,56,F,50s_F,Cheddar Cheese,Dairy,4,2.5,0.0,FALSE,10.0
2025-04-23,cust_626,store_1,41,M,40s_M,Red Wine (750ml),Alcohol,4,7.5,0.0,FALSE,30.0
2025-03-07,cust_555,store_5,16,M,10s_M,Energy Drink,Beverages,2,1.8,0.0,FALSE,3.6
2025-03-25,cust_508,store_2,36,F,30s_F,Salad Bowl,Ready Meals,4,3.2,0.0,FALSE,12.8
2025-03-24,cust_746,store_1,33,F,30s_F,Greek Yoghurt,Dairy,1,2.0,0.0,FALSE,2.0
2025-04-15,cust_332,store_4,18,M,10s_M,Cola (500ml),Beverages,1,1.2,0.05,TRUE,1.14
2025-03-06,cust_821,store_1,43,M,40s_M,Whisky (700ml),Alcohol,4,15.0,0.05,TRUE,57.0
2025-03-29,cust_3,store_3,11,F,10s_F,Avocados,Produce,3,2.4,0.1,TRUE,6.48
2025-04-03,cust_3,store_1,31,F,30s_F,Granola Bar,Snacks,3,1.5,0.0,FALSE,4.5
2025-04-02,cust_173,store_5,45,F,40s_F,Smoothie Drink,Beverages,1,2.2,0.1,TRUE,1.98
2025-05-03,cust_469,store_4,19,M,10s_M,Cola (500ml),Beverages,2,1.2,0.0,FALSE,2.4
2025-04-09,cust_620,store_4,51,F,50s_F,Mixed Nuts,Snacks,4,2.9,0.0,FALSE,11.6
2025-04-30,cust_444,store_4,12,F,10s_F,Smoothie Drink,Beverages,4,2.2,0.1,TRUE,7.92
2025-03-04,cust_249,store_3,38,F,30s_F,Greek Yoghurt,Dairy,2,2.0,0.0,FALSE,4.0
2025-03-26,cust_167,store_2,14,F,10s_F,Smoothie Drink,Beverages,1,2.2,0.0,FALSE,2.2
2025-03-22,cust_607,store_1,61,M,60s_M,Herbal Tea,Beverages,1,2.0,0.15,TRUE,1.7
2025-05-08,cust_249,store_5,17,M,10s_M,Granola Bar,Snacks,1,1.5,0.1,TRUE,1.35
2025-03-17,cust_660,store_4,56,F,50s_F,Herbal Tea,Beverages,4,2.0,0.1,TRUE,7.2
2025-03-27,cust_744,store_2,41,M,40s_M,Whisky (700ml),Alcohol,1,15.0,0.05,TRUE,14.25
2025-04-18,cust_860,store_5,23,M,20s_M,Energy Drink,Beverages,3,1.8,0.1,TRUE,4.86
2025-05-05,cust_526,store_2,46,F,40s_F,Cheddar Cheese,Dairy,1,2.5,0.05,TRUE,2.38
2025-04-28,cust_271,store_2,62,M,60s_M,Cheddar Cheese,Dairy,3,2.5,0.0,FALSE,7.5
2025-05-06,cust_794,store_1,61,M,60s_M,Red Wine (750ml),Alcohol,3,7.5,0.15,TRUE,19.12
2025-05-07,cust_728,store_1,30,M,30s_M,Whole Chicken,Meat,2,5.0,0.1,TRUE,9.0
2025-03-27,cust_819,store_3,35,F,30s_F,Greek Yoghurt,Dairy,4,2.0,0.0,FALSE,8.0
2025-03-08,cust_391,store_2,60,F,60s_F,Avocados,Produce,1,2.4,0.05,TRUE,2.28
2025-04-21,cust_933,store_3,51,M,50s_M,Red Wine (750ml),Alcohol,4,7.5,0.05,TRUE,28.5
2025-03-10,cust_932,store_4,27,M,20s_M,Frozen Pizza,Frozen Foods,2,3.5,0.0,FALSE,7.0
2025-04-22,cust_816,store_3,35,M,30s_M,Cheddar Cheese,Dairy,3,2.5,0.1,TRUE,6.75
2025-04-03,cust_297,store_1,42,F,40s_F,Greek Yoghurt,Dairy,2,2.0,0.0,FALSE,4.0
2025-04-11,cust_339,store_5,17,F,10s_F,Salad Bowl,Ready Meals,2,3.2,0.05,TRUE,6.08
2025-05-03,cust_768,store_2,53,M,50s_M,Red Wine (750ml),Alcohol,4,7.5,0.0,FALSE,30.0
2025-04-14,cust_878,store_4,18,F,10s_F,Avocados,Produce,4,2.4,0.15,TRUE,8.16
2025-03-17,cust_97,store_3,24,F,20s_F,Smoothie Drink,Beverages,4,2.2,0.05,TRUE,8.36
2025-03-10,cust_185,store_2,22,F,20s_F,Smoothie Drink,Beverages,4,2.2,0.1,TRUE,7.92
2025-03-23,cust_995,store_3,14,M,10s_M,Granola Bar,Snacks,3,1.5,0.1,TRUE,4.05
2025-04-17,cust_923,store_4,22,M,20s_M,Beef Jerky,Snacks,1,3.5,0.0,FALSE,3.5
2025-04-12,cust_532,store_2,60,M,60s_M,Mixed Nuts,Snacks,4,2.9,0.1,TRUE,10.44
2025-03-21,cust_647,store_5,26,M,20s_M,Cola (500ml),Beverages,2,1.2,0.15,TRUE,2.04
2025-03-05,cust_9,store_3,10,M,10s_M,Potato Crisps,Snacks,3,1.3,0.1,TRUE,3.51
2025-04-03,cust_697,store_5,23,F,20s_F,Smoothie Drink,Beverages,4,2.2,0.1,TRUE,7.92
2025-03-09,cust_330,store_5,37,M,30s_M,Red Wine (750ml),Alcohol,2,7.5,0.0,FALSE,15.0
2025-04-20,cust_649,store_4,21,F,20s_F,Salad Bowl,Ready Meals,3,3.2,0.0,FALSE,9.6
2025-05-02,cust_174,store_3,13,F,10s_F,Granola Bar,Snacks,2,1.5,0.05,TRUE,2.85
2025-04-22,cust_312,store_5,34,M,30s_M,Whisky (700ml),Alcohol,1,15.0,0.05,TRUE,14.25
2025-04-27,cust_46,store_4,55,M,50s_M,Whisky (700ml),Alcohol,2,15.0,0.05,TRUE,28.5
2025-03-16,cust_226,store_1,24,F,20s_F,Smoothie Drink,Beverages,3,2.2,0.15,TRUE,5.61
2025-03-17,cust_7,store_1,56,F,50s_F,Avocados,Produce,4,2.4,0.1,TRUE,8.64
2025-03-06,cust_903,store_3,19,F,10s_F,Granola Bar,Snacks,3,1.5,0.0,FALSE,4.5
2025-04-15,cust_380,store_1,63,F,60s_F,Greek Yoghurt,Dairy,4,2.0,0.0,FALSE,8.0
2025-03-28,cust_771,store_5,19,F,10s_F,Smoothie Drink,Beverages,2,2.2,0.1,TRUE,3.96
2025-04-04,cust_56,store_2,20,F,20s_F,Smoothie Drink,Beverages,2,2.2,0.15,TRUE,3.74
2025-04-21,cust_718,store_4,52,F,50s_F,Herbal Tea,Beverages,2,2.0,0.05,TRUE,3.8
2025-04-04,cust_539,store_2,50,F,50s_F,Mixed Nuts,Snacks,1,2.9,0.0,FALSE,2.9
2025-05-04,cust_29,store_5,24,F,20s_F,Salad Bowl,Ready Meals,3,3.2,0.15,TRUE,8.16
2025-04-19,cust_77,store_3,31,F,30s_F,Granola Bar,Snacks,4,1.5,0.1,TRUE,5.4
2025-04-19,cust_786,store_4,45,F,40s_F,Smoothie Drink,Beverages,3,2.2,0.0,FALSE,6.6
2025-04-21,cust_12,store_1,14,F,10s_F,Granola Bar,Snacks,4,1.5,0.05,TRUE,5.7
2025-03-08,cust_980,store_5,50,M,50s_M,Whisky (700ml),Alcohol,1,15.0,0.1,TRUE,13.5
2025-04-23,cust_980,store_5,56,F,50s_F,Mixed Nuts,Snacks,3,2.9,0.1,TRUE,7.83
2025-04-10,cust_803,store_1,24,F,20s_F,Greek Yoghurt,Dairy,3,2.0,0.1,TRUE,5.4
2025-04-09,cust_192,store_1,18,F,10s_F,Granola Bar,Snacks,1,1.5,0.0,FALSE,1.5
2025-05-01,cust_504,store_2,45,M,40s_M,Whisky (700ml),Alcohol,3,15.0,0.15,TRUE,38.25
2025-03-09,cust_292,store_2,41,F,40s_F,Smoothie Drink,Beverages,4,2.2,0.0,FALSE,8.8
2025-03-24,cust_297,store_3,60,F,60s_F,Greek Yoghurt,Dairy,2,2.0,0.05,TRUE,3.8
2025-05-05,cust_302,store_3,59,F,50s_F,Cheddar Cheese,Dairy,2,2.5,0.05,TRUE,4.75
2025-05-01,cust_468,store_5,44,F,40s_F,Cheddar Cheese,Dairy,4,2.5,0.15,TRUE,8.5
2025-03-20,cust_721,store_3,29,F,20s_F,Smoothie Drink,Beverages,1,2.2,0.1,TRUE,1.98
2025-04-05,cust_687,store_5,57,M,50s_M,Whisky (700ml),Alcohol,3,15.0,0.0,FALSE,45.0
2025-03-02,cust_752,store_2,19,F,10s_F,Avocados,Produce,1,2.4,0.15,TRUE,2.04
2025-03-30,cust_536,store_2,53,M,50s_M,Red Wine (750ml),Alcohol,2,7.5,0.05,TRUE,14.25
2025-03-07,cust_237,store_4,62,F,60s_F,Cheddar Cheese,Dairy,3,2.5,0.0,FALSE,7.5
2025-04-26,cust_422,store_4,12,F,10s_F,Salad Bowl,Ready Meals,2,3.2,0.05,TRUE,6.08
2025-04-27,cust_51,store_2,28,F,20s_F,Salad Bowl,Ready Meals,1,3.2,0.15,TRUE,2.72
2025-03-17,cust_801,store_1,62,M,60s_M,Mixed Nuts,Snacks,4,2.9,0.15,TRUE,9.86
2025-04-16,cust_995,store_5,36,M,30s_M,Red Wine (750ml),Alcohol,2,7.5,0.05,TRUE,14.25
2025-04-19,cust_139,store_1,35,F,30s_F,Granola Bar,Snacks,3,1.5,0.1,TRUE,4.05
2025-03-14,cust_725,store_1,50,F,50s_F,Avocados,Produce,2,2.4,0.15,TRUE,4.08
2025-03-08,cust_311,store_1,63,F,60s_F,Avocados,Produce,1,2.4,0.15,TRUE,2.04
2025-04-05,cust_552,store_5,53,F,50s_F,Cheddar Cheese,Dairy,4,2.5,0.0,FALSE,10.0
2025-04-23,cust_730,store_4,30,M,30s_M,Whole Chicken,Meat,1,5.0,0.15,TRUE,4.25
2025-03-19,cust_798,store_4,41,F,40s_F,Herbal Tea,Beverages,2,2.0,0.0,FALSE,4.0
2025-04-02,cust_677,store_1,33,M,30s_M,Cheddar Cheese,Dairy,2,2.5,0.15,TRUE,4.25
2025-03-25,cust_818,store_2,25,F,20s_F,Salad Bowl,Ready Meals,2,3.2,0.0,FALSE,6.4
2025-04-03,cust_280,store_4,65,M,60s_M,Red Wine (750ml),Alcohol,3,7.5,0.0,FALSE,22.5
2025-04-12,cust_56,store_4,28,F,20s_F,Frozen Berries,Frozen Foods,2,2.8,0.0,FALSE,5.6
2025-03-14,cust_160,store_4,21,F,20s_F,Salad Bowl,Ready Meals,3,3.2,0.05,TRUE,9.12
2025-04-16,cust_590,store_5,38,F,30s_F,Granola Bar,Snacks,1,1.5,0.0,FALSE,1.5
2025-04-11,cust_919,store_4,42,M,40s_M,Red Wine (750ml),Alcohol,4,7.5,0.0,FALSE,30.0
2025-04-19,cust_542,store_3,52,F,50s_F,Mixed Nuts,Snacks,2,2.9,0.05,TRUE,5.51
2025-04-27,cust_726,store_1,10,M,10s_M,Cola (500ml),Beverages,4,1.2,0.0,FALSE,4.8
2025-05-03,cust_807,store_4,56,M,50s_M,Whisky (700ml),Alcohol,4,15.0,0.05,TRUE,57.0
2025-04-04,cust_433,store_4,32,F,30s_F,Greek Yoghurt,Dairy,4,2.0,0.1,TRUE,7.2
2025-04-16,cust_128,store_5,52,M,50s_M,Instant Noodles,Pantry,1,1.2,0.1,TRUE,1.08
2025-04-16,cust_275,store_4,49,F,40s_F,Herbal Tea,Beverages,3,2.0,0.15,TRUE,5.1
2025-04-12,cust_552,store_1,50,M,50s_M,Mixed Nuts,Snacks,1,2.9,0.05,TRUE,2.75
2025-03-08,cust_56,store_5,57,F,50s_F,Mixed Nuts,Snacks,3,2.9,0.05,TRUE,8.26
2025-03-05,cust_379,store_2,58,M,50s_M,Red Wine (750ml),Alcohol,4,7.5,0.0,FALSE,30.0
2025-05-01,cust_993,store_3,65,F,60s_F,Herbal Tea,Beverages,2,2.0,0.15,TRUE,3.4
2025-03-30,cust_904,store_4,21,M,20s_M,Frozen Pizza,Frozen Foods,3,3.5,0.1,TRUE,9.45
2025-05-06,cust_33,store_4,59,F,50s_F,Avocados,Produce,1,2.4,0.05,TRUE,2.28
2025-05-04,cust_385,store_1,28,M,20s_M,Energy Drink,Beverages,1,1.8,0.1,TRUE,1.62
2025-04-19,cust_39,store_3,32,F,30s_F,Salad Bowl,Ready Meals,2,3.2,0.05,TRUE,6.08
2025-03-01,cust_283,store_3,36,M,30s_M,Whole Chicken,Meat,2,5.0,0.0,FALSE,10.0
2025-05-09,cust_44,store_2,43,M,40s_M,Whisky (700ml),Alcohol,4,15.0,0.15,TRUE,51.0
2025-05-05,cust_278,store_5,63,F,60s_F,Herbal Tea,Beverages,4,2.0,0.0,FALSE,8.0
2025-03-10,cust_617,store_2,49,M,40s_M,Red Wine (750ml),Alcohol,2,7.5,0.0,FALSE,15.0
2025-04-24,cust_151,store_2,38,M,30s_M,Cheddar Cheese,Dairy,2,2.5,0.1,TRUE,4.5
2025-04-24,cust_12,store_2,56,M,50s_M,Whisky (700ml),Alcohol,1,15.0,0.0,FALSE,15.0
2025-05-06,cust_111,store_2,53,M,50s_M,Whisky (700ml),Alcohol,1,15.0,0.0,FALSE,15.0
2025-04-18,cust_743,store_3,56,F,50s_F,Cheddar Cheese,Dairy,2,2.5,0.1,TRUE,4.5
2025-03-28,cust_865,store_2,54,F,50s_F,Avocados,Produce,2,2.4,0.15,TRUE,4.08
2025-04-30,cust_497,store_1,39,F,30s_F,Salad Bowl,Ready Meals,3,3.2,0.15,TRUE,8.16
2025-04-11,cust_475,store_4,26,F,20s_F,Salad Bowl,Ready Meals,3,3.2,0.0,FALSE,9.6
2025-03-09,cust_592,store_2,51,M,50s_M,Instant Noodles,Pantry,1,1.2,0.0,FALSE,1.2
2025-03-30,cust_631,store_2,32,F,30s_F,Granola Bar,Snacks,4,1.5,0.1,TRUE,5.4
2025-04-12,cust_893,store_5,32,M,30s_M,Whisky (700ml),Alcohol,1,15.0,0.1,TRUE,13.5
2025-04-16,cust_713,store_3,45,M,40s_M,Red Wine (750ml),Alcohol,1,7.5,0.1,TRUE,6.75
2025-04-21,cust_310,store_3,59,F,50s_F,Mixed Nuts,Snacks,3,2.9,0.1,TRUE,7.83
2025-05-10,cust_737,store_1,45,M,40s_M,Cheddar Cheese,Dairy,2,2.5,0.05,TRUE,4.75
2025-03-30,cust_954,store_3,46,M,40s_M,Whisky (700ml),Alcohol,2,15.0,0.15,TRUE,25.5
2025-05-09,cust_283,store_3,21,F,20s_F,Greek Yoghurt,Dairy,3,2.0,0.1,TRUE,5.4
2025-04-14,cust_619,store_1,41,M,40s_M,Instant Noodles,Pantry,4,1.2,0.05,TRUE,4.56
2025-05-04,cust_528,store_5,55,F,50s_F,Mixed Nuts,Snacks,4,2.9,0.05,TRUE,11.02
2025-03-15,cust_448,store_1,44,M,40s_M,Red Wine (750ml),Alcohol,2,7.5,0.15,TRUE,12.75
2025-03-09,cust_284,store_2,26,M,20s_M,Energy Drink,Beverages,2,1.8,0.15,TRUE,3.06
2025-05-06,cust_403,store_5,57,F,50s_F,Herbal Tea,Beverages,3,2.0,0.15,TRUE,5.1
2025-04-19,cust_496,store_3,41,M,40s_M,Cheddar Cheese,Dairy,2,2.5,0.1,TRUE,4.5
2025-04-03,cust_304,store_5,19,F,10s_F,Smoothie Drink,Beverages,2,2.2,0.05,TRUE,4.18
2025-04-01,cust_665,store_3,32,F,30s_F,Salad Bowl,Ready Meals,4,3.2,0.1,TRUE,11.52
2025-03-28,cust_442,store_3,31,M,30s_M,Whole Chicken,Meat,3,5.0,0.05,TRUE,14.25
2025-03-18,cust_839,store_4,49,M,40s_M,Instant Noodles,Pantry,1,1.2,0.15,TRUE,1.02
2025-04-23,cust_24,store_3,20,M,20s_M,Frozen Pizza,Frozen Foods,3,3.5,0.05,TRUE,9.97
2025-04-11,cust_133,store_5,38,F,30s_F,Salad Bowl,Ready Meals,2,3.2,0.0,FALSE,6.4
2025-03-03,cust_56,store_3,56,M,50s_M,Red Wine (750ml),Alcohol,4,7.5,0.1,TRUE,27.0
2025-04-27,cust_21,store_3,61,M,60s_M,Herbal Tea,Beverages,4,2.0,0.1,TRUE,7.2
2025-04-22,cust_832,store_2,18,F,10s_F,Smoothie Drink,Beverages,1,2.2,0.0,FALSE,2.2
2025-04-11,cust_814,store_2,13,M,10s_M,Energy Drink,Beverages,4,1.8,0.05,TRUE,6.84
2025-04-20,cust_586,store_3,55,M,50s_M,Red Wine (750ml),Alcohol,4,7.5,0.1,TRUE,27.0
2025-04-21,cust_436,store_2,28,M,20s_M,Energy Drink,Beverages,2,1.8,0.0,FALSE,3.6
2025-05-01,cust_545,store_4,25,M,20s_M,Beef Jerky,Snacks,4,3.5,0.15,TRUE,11.9
2025-04-07,cust_905,store_1,60,M,60s_M,Mixed Nuts,Snacks,2,2.9,0.15,TRUE,4.93
2025-04-15,cust_878,store_4,37,M,30s_M,Red Wine (750ml),Alcohol,4,7.5,0.0,FALSE,30.0
2025-04-09,cust_478,store_2,48,F,40s_F,Cheddar Cheese,Dairy,1,2.5,0.15,TRUE,2.12
2025-03-05,cust_173,store_2,49,M,40s_M,Whisky (700ml),Alcohol,3,15.0,0.05,TRUE,42.75
2025-04-09,cust_76,store_5,51,M,50s_M,Whisky (700ml),Alcohol,4,15.0,0.15,TRUE,51.0
2025-04-26,cust_367,store_1,22,M,20s_M,Energy Drink,Beverages,3,1.8,0.05,TRUE,5.13
2025-03-29,cust_37,store_5,32,F,30s_F,Greek Yoghurt,Dairy,4,2.0,0.15,TRUE,6.8
2025-04-03,cust_161,store_4,45,M,40s_M,Cheddar Cheese,Dairy,1,2.5,0.15,TRUE,2.12
2025-03-26,cust_497,store_1,25,M,20s_M,Beef Jerky,Snacks,3,3.5,0.0,FALSE,10.5
2025-03-04,cust_43,store_5,10,M,10s_M,Cola (500ml),Beverages,1,1.2,0.0,FALSE,1.2
2025-04-19,cust_764,store_1,31,F,30s_F,Frozen Berries,Frozen Foods,1,2.8,0.15,TRUE,2.38
2025-04-06,cust_506,store_1,36,M,30s_M,Red Wine (750ml),Alcohol,1,7.5,0.15,TRUE,6.38
2025-03-05,cust_601,store_1,47,M,40s_M,Cheddar Cheese,Dairy,2,2.5,0.0,FALSE,5.0
2025-04-07,cust_774,store_2,45,F,40s_F,Greek Yoghurt,Dairy,1,2.0,0.0,FALSE,2.0
2025-03-07,cust_47,store_3,11,F,10s_F,Avocados,Produce,2,2.4,0.15,TRUE,4.08
2025-04-12,cust_590,store_5,33,M,30s_M,Whisky (700ml),Alcohol,3,15.0,0.05,TRUE,42.75
2025-03-08,cust_656,store_5,45,M,40s_M,Instant Noodles,Pantry,3,1.2,0.05,TRUE,3.42
2025-05-04,cust_324,store_3,57,F,50s_F,Herbal Tea,Beverages,2,2.0,0.0,FALSE,4.0
2025-04-17,cust_305,store_3,27,M,20s_M,Beef Jerky,Snacks,2,3.5,0.1,TRUE,6.3
2025-03-12,cust_96,store_1,61,F,60s_F,Herbal Tea,Beverages,2,2.0,0.0,FALSE,4.0
2025-05-09,cust_607,store_1,58,M,50s_M,Mixed Nuts,Snacks,3,2.9,0.15,TRUE,7.39
2025-03-27,cust_997,store_5,43,F,40s_F,Greek Yoghurt,Dairy,4,2.0,0.0,FALSE,8.0
2025-05-02,cust_722,store_5,49,F,40s_F,Cheddar Cheese,Dairy,2,2.5,0.0,FALSE,5.0
2025-03-05,cust_430,store_3,59,F,50s_F,Herbal Tea,Beverages,4,2.0,0.1,TRUE,7.2
2025-05-02,cust_454,store_1,31,M,30s_M,Whole Chicken,Meat,1,5.0,0.05,TRUE,4.75
2025-04-23,cust_922,store_2,40,F,40s_F,Smoothie Drink,Beverages,1,2.2,0.0,FALSE,2.2
2025-05-08,cust_761,store_5,64,M,60s_M,Red Wine (750ml),Alcohol,1,7.5,0.1,TRUE,6.75
2025-04-06,cust_438,store_2,65,F,60s_F,Herbal Tea,Beverages,2,2.0,0.0,FALSE,4.0
2025-03-13,cust_606,store_3,44,M,40s_M,Instant Noodles,Pantry,3,1.2,0.1,TRUE,3.24
2025-03-06,cust_638,store_5,28,M,20s_M,Energy Drink,Beverages,4,1.8,0.0,FALSE,7.2
2025-03-11,cust_784,store_5,63,M,60s_M,Herbal Tea,Beverages,4,2.0,0.15,TRUE,6.8
2025-04-22,cust_231,store_1,35,F,30s_F,Salad Bowl,Ready Meals,2,3.2,0.0,FALSE,6.4
2025-04-29,cust_198,store_4,11,M,10s_M,Potato Crisps,Snacks,3,1.3,0.0,FALSE,3.9
2025-03-12,cust_250,store_3,50,M,50s_M,Instant Noodles,Pantry,3,1.2,0.1,TRUE,3.24
2025-05-10,cust_468,store_4,52,F,50s_F,Avocados,Produce,2,2.4,0.15,TRUE,4.08
2025-04-12,cust_898,store_5,50,M,50s_M,Mixed Nuts,Snacks,3,2.9,0.15,TRUE,7.39
2025-05-10,cust_403,store_1,29,F,20s_F,Smoothie Drink,Beverages,1,2.2,0.1,TRUE,1.98
2025-03-10,cust_641,store_1,63,M,60s_M,Mixed Nuts,Snacks,4,2.9,0.15,TRUE,9.86
2025-03-22,cust_633,store_2,14,M,10s_M,Granola Bar,Snacks,4,1.5,0.15,TRUE,5.1
2025-03-03,cust_789,store_2,12,M,10s_M,Granola Bar,Snacks,3,1.5,0.0,FALSE,4.5
2025-03-03,cust_822,store_3,34,F,30s_F,Greek Yoghurt,Dairy,4,2.0,0.15,TRUE,6.8
2025-03-02,cust_225,store_4,63,F,60s_F,Herbal Tea,Beverages,4,2.0,0.0,FALSE,8.0
2025-04-26,cust_83,store_5,49,M,40s_M,Cheddar Cheese,Dairy,3,2.5,0.15,TRUE,6.38
2025-03-06,cust_845,store_3,36,M,30s_M,Whisky (700ml),Alcohol,2,15.0,0.15,TRUE,25.5
2025-03-20,cust_970,store_3,26,F,20s_F,Smoothie Drink,Beverages,4,2.2,0.15,TRUE,7.48
2025-05-09,cust_232,store_3,31,M,30s_M,Whole Chicken,Meat,3,5.0,0.15,TRUE,12.75
2025-03-24,cust_235,store_5,27,M,20s_M,Frozen Pizza,Frozen Foods,3,3.5,0.15,TRUE,8.92
2025-04-01,cust_991,store_2,47,F,40s_F,Herbal Tea,Beverages,1,2.0,0.1,TRUE,1.8
2025-03-09,cust_161,store_1,16,F,10s_F,Salad Bowl,Ready Meals,2,3.2,0.1,TRUE,5.76
2025-04-02,cust_997,store_4,51,M,50s_M,Red Wine (750ml),Alcohol,4,7.5,0.15,TRUE,25.5
2025-04-04,cust_506,store_4,41,M,40s_M,Red Wine (750ml),Alcohol,3,7.5,0.0,FALSE,22.5
2025-04-21,cust_837,store_2,17,M,10s_M,Cola (500ml),Beverages,4,1.2,0.0,FALSE,4.8
2025-05-08,cust_808,store_3,40,M,40s_M,Whisky (700ml),Alcohol,3,15.0,0.0,FALSE,45.0
2025-04-01,cust_425,store_3,10,M,10s_M,Cola (500ml),Beverages,2,1.2,0.15,TRUE,2.04
2025-03-02,cust_850,store_5,21,M,20s_M,Energy Drink,Beverages,2,1.8,0.0,FALSE,3.6
2025-03-18,cust_759,store_4,16,F,10s_F,Avocados,Produce,3,2.4,0.0,FALSE,7.2
2025-03-06,cust_537,store_4,28,M,20s_M,Beef Jerky,Snacks,3,3.5,0.15,TRUE,8.92
2025-04-30,cust_834,store_5,50,M,50s_M,Mixed Nuts,Snacks,1,2.9,0.0,FALSE,2.9
2025-05-03,cust_776,store_1,12,M,10s_M,Cola (500ml),Beverages,2,1.2,0.05,TRUE,2.28
2025-03-23,cust_707,store_5,36,F,30s_F,Greek Yoghurt,Dairy,3,2.0,0.0,FALSE,6.0
2025-05-04,cust_162,store_5,32,M,30s_M,Red Wine (750ml),Alcohol,1,7.5,0.05,TRUE,7.12
2025-04-09,cust_855,store_2,41,F,40s_F,Smoothie Drink,Beverages,4,2.2,0.0,FALSE,8.8
2025-04-10,cust_353,store_1,38,M,30s_M,Cheddar Cheese,Dairy,1,2.5,0.0,FALSE,2.5
2025-04-30,cust_866,store_5,28,F,20s_F,Greek Yoghurt,Dairy,3,2.0,0.0,FALSE,6.0
2025-04-12,cust_443,store_1,20,M,20s_M,Beef Jerky,Snacks,1,3.5,0.15,TRUE,2.98
2025-04-06,cust_301,store_5,24,M,20s_M,Energy Drink,Beverages,4,1.8,0.15,TRUE,6.12
2025-04-12,cust_366,store_3,22,M,20s_M,Beef Jerky,Snacks,3,3.5,0.1,TRUE,9.45
2025-03-30,cust_658,store_4,18,F,10s_F,Granola Bar,Snacks,4,1.5,0.1,TRUE,5.4
2025-05-09,cust_893,store_2,57,F,50s_F,Mixed Nuts,Snacks,3,2.9,0.1,TRUE,7.83
2025-04-06,cust_640,store_2,43,F,40s_F,Greek Yoghurt,Dairy,4,2.0,0.05,TRUE,7.6
2025-05-01,cust_744,store_2,45,F,40s_F,Herbal Tea,Beverages,2,2.0,0.0,FALSE,4.0
2025-04-18,cust_267,store_2,16,F,10s_F,Smoothie Drink,Beverages,1,2.2,0.0,FALSE,2.2
2025-03-16,cust_234,store_5,11,M,10s_M,Potato Crisps,Snacks,3,1.3,0.15,TRUE,3.32
2025-04-09,cust_457,store_2,51,F,50s_F,Mixed Nuts,Snacks,3,2.9,0.0,FALSE,8.7
2025-03-21,cust_710,store_2,20,M,20s_M,Beef Jerky,Snacks,3,3.5,0.05,TRUE,9.97
2025-03-05,cust_984,store_4,29,F,20s_F,Salad Bowl,Ready Meals,1,3.2,0.05,TRUE,3.04
2025-04-20,cust_94,store_4,19,F,10s_F,Granola Bar,Snacks,2,1.5,0.0,FALSE,3.0
2025-05-04,cust_37,store_1,24,F,20s_F,Frozen Berries,Frozen Foods,3,2.8,0.15,TRUE,7.14
2025-03-15,cust_608,store_2,64,M,60s_M,Red Wine (750ml),Alcohol,2,7.5,0.15,TRUE,12.75
2025-04-24,cust_880,store_5,14,F,10s_F,Granola Bar,Snacks,2,1.5,0.1,TRUE,2.7
2025-04-28,cust_524,store_3,37,M,30s_M,Whole Chicken,Meat,1,5.0,0.1,TRUE,4.5
2025-03-28,cust_209,store_2,31,F,30s_F,Granola Bar,Snacks,1,1.5,0.0,FALSE,1.5
2025-03-12,cust_79,store_5,53,F,50s_F,Cheddar Cheese,Dairy,1,2.5,0.0,FALSE,2.5
2025-04-27,cust_106,store_2,14,F,10s_F,Salad Bowl,Ready Meals,2,3.2,0.0,FALSE,6.4
2025-03-04,cust_662,store_5,11,M,10s_M,Energy Drink,Beverages,2,1.8,0.05,TRUE,3.42
2025-04-28,cust_940,store_5,42,M,40s_M,Red Wine (750ml),Alcohol,4,7.5,0.05,TRUE,28.5
2025-04-28,cust_503,store_2,62,M,60s_M,Red Wine (750ml),Alcohol,4,7.5,0.05,TRUE,28.5
2025-04-29,cust_628,store_4,46,F,40s_F,Greek Yoghurt,Dairy,1,2.0,0.05,TRUE,1.9
2025-04-13,cust_235,store_1,29,F,20s_F,Greek Yoghurt,Dairy,4,2.0,0.1,TRUE,7.2
